ID,target,tissue,gene,Brown_observed,max_method_contr,max_method_id,Pre-filter q-value,Post-filter q-value,Mutations,Patients mutated,Mappability,AID,UV,APOBEC,Palindrome,More than two mutations,More than two patients mutated,Manual review,Overlap,Final filter judgement,Expression_p-value,Expression_Fold Difference,Mutated patients w. expression data,Wild-type patients with expression data
gc19_pc.cds::gencode::TET2::ENSG00000168769.8,CDS,meta_Hematopoietic_system,TET2,4.05E-06,4.03E-01,Fisher_observed,0.00593973,7.09E-03,12,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.036624309,0.676946847,5,169
gc19_pc.cds::gencode::CDKN1B::ENSG00000111276.6,CDS,Pancan-no-skin-melanoma-lymph,CDKN1B,4.25E-06,3.85E-01,Fisher_observed,0.00621197,7.42E-03,19,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.811383777,1.222531361,9,970
gc19_pc.cds::gencode::SMARCA4::ENSG00000127616.13,CDS,Pancan-no-skin-melanoma-lymph,SMARCA4,4.34E-06,0.385049276,Fisher_observed,0.006342221,0.007568906,64,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.1067949,0.900885664,31,948
gc19_pc.cds::gencode::SRSF7::ENSG00000115875.14,CDS,meta_Hematopoietic_system,SRSF7,4.35E-06,4.05E-01,Fisher_observed,0.006350043,7.58E-03,7,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.317348146,1.148821214,5,169
gc19_pc.cds::gencode::FAT1::ENSG00000083857.9,CDS,meta_Squamous,FAT1,4.52E-06,0.391449337,Fisher_observed,0.006579148,0.007846443,20,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.121257349,0.558191259,13,94
gc19_pc.cds::gencode::LATS1::ENSG00000131023.8,CDS,Ovary-AdenoCa,LATS1,4.65E-06,3.91E-01,Fisher_observed,0.006746817,0.008057549,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.051056205,2.061440978,5,84
gc19_pc.cds::gencode::MAP2K7::ENSG00000076984.13,CDS,Pancan-no-skin-melanoma-lymph,MAP2K7,4.76E-06,3.84E-01,Fisher_observed,0.006893282,8.23E-03,25,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.459177378,1.109531665,14,965
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9,CDS,Uterus-AdenoCa,FBXW7,5.14E-06,3.91E-01,Fisher_observed,0.007437504,8.88E-03,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.321677755,0.835962753,6,38
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8,CDS,meta_CNS,BRAF,5.42E-06,4.05E-01,Fisher_observed,0.007814759,9.34E-03,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,46
gc19_pc.cds::gencode::NF1::ENSG00000196712.12,CDS,Skin-Melanoma,NF1,5.61E-06,3.74E-01,Fisher_observed,0.008075529,0.009648046,19,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.035925891,0.478814418,7,30
gc19_pc.cds::gencode::RBM10::ENSG00000182872.11,CDS,meta_Lung,RBM10,5.72E-06,0.390480688,Fisher_observed,0.008193264,0.009802063,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.007287601,0.568180452,6,78
gc19_pc.cds::gencode::MTOR::ENSG00000198793.8,CDS,meta_Kidney,MTOR,5.96E-06,3.96E-01,Fisher_observed,0.008532556,1.02E-02,13,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.940998231,1.044419479,10,150
gc19_pc.cds::gencode::AKT1::ENSG00000142208.11,CDS,meta_Carcinoma,AKT1,6.30E-06,3.78E-01,Fisher_observed,0.008968141,1.08E-02,19,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.391804768,1.131433495,14,885
gc19_pc.cds::gencode::ACVR1B::ENSG00000135503.8,CDS,meta_Adenocarcinoma,ACVR1B,6.33E-06,3.79E-01,Fisher_observed,0.008999662,1.08E-02,23,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.000427082,0.631986611,13,756
gc19_pc.cds::gencode::ATM::ENSG00000149311.13,CDS,meta_Hematopoietic_system,ATM,6.74E-06,4.00E-01,Fisher_observed,0.009561158,0.01146187,17,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.983735542,0.974111514,9,165
gc19_pc.cds::gencode::NF1::ENSG00000196712.12,CDS,meta_CNS,NF1,7.01E-06,0.402041501,Fisher_observed,0.009908647,0.011894348,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.036100132,0.63397232,3,43
gc19_pc.cds::gencode::PCBP1::ENSG00000169564.5,CDS,ColoRect-AdenoCa,PCBP1,7.37E-06,3.70E-01,Fisher_observed,0.010400794,1.25E-02,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.678048241,1.073599703,5,46
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,Panc-Endocrine,SETD2,7.43E-06,3.94E-01,Fisher_observed,0.01047038,0.012560276,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::SOX9::ENSG00000125398.5,CDS,meta_Carcinoma,SOX9,7.86E-06,3.76E-01,Fisher_observed,0.011057747,1.33E-02,23,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.263666838,1.294145108,14,885
gc19_pc.cds::gencode::ZFP36L2::ENSG00000152518.5,CDS,ColoRect-AdenoCa,ZFP36L2,7.88E-06,3.75E-01,Fisher_observed,0.011076103,1.33E-02,5,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043985594,1.38625166,3,48
gc19_pc.cds::gencode::HLA-A::ENSG00000206503.7,CDS,meta_Squamous,HLA-A,8.27E-06,0.387638724,Fisher_observed,0.011579857,0.013900423,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.444696232,0.455506443,3,104
gc19_pc.cds::gencode::BRD7::ENSG00000166164.11,CDS,meta_Adenocarcinoma,BRD7,8.32E-06,3.77E-01,Fisher_observed,0.011636691,1.40E-02,17,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.15E-02,0.652342712,12,757
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5,CDS,Eso-AdenoCa,PTEN,8.64E-06,0.384937892,Fisher_observed,0.012037368,0.014463873,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,7
gc19_pc.cds::gencode::PTPN11::ENSG00000179295.11,CDS,meta_CNS,PTPN11,8.74E-06,0.400696001,Fisher_observed,0.012162058,0.014608862,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.067720685,1.329713276,3,43
gc19_pc.cds::gencode::HRAS::ENSG00000174775.12,CDS,Pancan-no-skin-melanoma-lymph,HRAS,8.79E-06,3.81E-01,Fisher_observed,0.01220335,1.47E-02,12,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.009094713,1.722691095,9,970
gc19_pc.cds::gencode::FGFR3::ENSG00000068078.13,CDS,Bladder-TCC,FGFR3,8.87E-06,3.89E-01,Fisher_observed,0.012299861,1.48E-02,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.201095624,2.361172505,6,17
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,meta_Lung,PIK3CA,9.19E-06,3.86E-01,Fisher_observed,0.012706328,1.53E-02,9,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.208703287,0.747180986,8,76
gc19_pc.cds::gencode::NOTCH2::ENSG00000134250.13,CDS,meta_Breast,NOTCH2,9.47E-06,0.390264409,Fisher_observed,0.013052879,0.015692949,16,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.274023241,0.77259705,4,87
gc19_pc.cds::gencode::CDK12::ENSG00000167258.9,CDS,Ovary-AdenoCa,CDK12,1.06E-05,3.85E-01,Fisher_observed,0.014616344,1.76E-02,9,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.583588837,1.24211635,6,83
gc19_pc.cds::gencode::MAP2K4::ENSG00000065559.10,CDS,Breast-AdenoCa,MAP2K4,1.09E-05,0.39073204,Fisher_observed,0.014937471,0.01796573,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.805343807,0.926993455,2,83
gc19_pc.cds::gencode::KDM6A::ENSG00000147050.10,CDS,meta_Digestive_tract,KDM6A,1.10E-05,0.378939697,Fisher_observed,0.015087638,0.01814039,17,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.136020284,0.53228542,6,274
gc19_pc.cds::gencode::B2M::ENSG00000166710.13,CDS,ColoRect-AdenoCa,B2M,1.12E-05,3.67E-01,Fisher_observed,0.015288844,1.84E-02,7,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.553773509,0.650953944,4,47
gc19_pc.cds::gencode::IDH2::ENSG00000182054.5,CDS,meta_Myeloid,IDH2,1.18E-05,0.400417369,Fisher_observed,0.016136759,0.019451675,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::ACVR1B::ENSG00000135503.8,CDS,Pancan-no-skin-melanoma-lymph,ACVR1B,1.20E-05,3.78E-01,Fisher_observed,0.016342785,1.97E-02,28,27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.07E-04,0.625480639,14,965
gc19_pc.cds::gencode::MCL1::ENSG00000143384.8,CDS,meta_Hematopoietic_system,MCL1,1.26E-05,0.39563645,Fisher_observed,0.017111477,0.020646087,16,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.182900283,1.137354883,9,165
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,Eso-AdenoCa,PIK3CA,1.28E-05,3.82E-01,Fisher_observed,0.017274905,2.08E-02,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.571428571,0.846624399,2,5
gc19_pc.cds::gencode::RPS6KA3::ENSG00000177189.8,CDS,meta_Adenocarcinoma,RPS6KA3,1.38E-05,0.376998144,Fisher_observed,0.01858341,0.022428254,22,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.940605096,0.983385425,11,758
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13,CDS,Bladder-TCC,ARID1A,1.38E-05,3.86E-01,Fisher_observed,0.018574967,2.24E-02,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.354324547,0.856852569,6,17
gc19_pc.cds::gencode::EEF1A1::ENSG00000156508.13,CDS,Liver-HCC,EEF1A1,1.38E-05,3.81E-01,Fisher_observed,0.01858341,2.24E-02,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.346673233,1.178803309,4,96
gc19_pc.cds::gencode::BAX::ENSG00000087088.15,CDS,meta_Carcinoma,BAX,1.41E-05,3.72E-01,Fisher_observed,0.018842003,2.28E-02,15,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03842409,0.688997829,10,889
gc19_pc.cds::gencode::SMARCA4::ENSG00000127616.13,CDS,CNS-Medullo,SMARCA4,1.42E-05,4.02E-01,Fisher_observed,0.018943562,2.29E-02,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::AKT1::ENSG00000142208.11,CDS,Pancan-no-skin-melanoma-lymph,AKT1,1.44E-05,3.77E-01,Fisher_observed,0.019244293,2.32E-02,19,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.95E-01,1.131433495,14,965
gc19_pc.cds::gencode::SETDB1::ENSG00000143379.8,CDS,Liver-HCC,SETDB1,1.44E-05,3.81E-01,Fisher_observed,0.019264772,2.33E-02,17,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.704263016,1.013355198,5,95
gc19_pc.cds::gencode::RELA::ENSG00000173039.14,CDS,Stomach-AdenoCa,RELA,1.45E-05,0.377285629,Fisher_observed,0.019371159,0.023377718,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.689655172,1.156041189,1,28
gc19_pc.cds::gencode::FOXA1::ENSG00000129514.4,CDS,meta_Breast,FOXA1,1.46E-05,3.87E-01,Fisher_observed,0.019414593,2.34E-02,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.01031133,5.941036255,4,87
gc19_pc.cds::gencode::EPHA2::ENSG00000142627.9,CDS,Pancan-no-skin-melanoma-lymph,EPHA2,1.54E-05,3.77E-01,Fisher_observed,0.020415509,2.46E-02,38,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.310330992,0.888766657,23,956
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,meta_Glioma,PIK3CA,1.62E-05,3.98E-01,Fisher_observed,0.021426653,2.59E-02,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.692992616,1.073793966,4,42
gc19_pc.cds::gencode::CAMK1::ENSG00000134072.6,CDS,Liver-HCC,CAMK1,1.78E-05,3.79E-01,Fisher_observed,0.02348194,2.83E-02,8,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,100
gc19_pc.cds::gencode::U2AF1::ENSG00000160201.7,CDS,Pancan-no-skin-melanoma-lymph,U2AF1,1.78E-05,3.76E-01,Fisher_observed,0.023549522,0.028418785,13,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.333018304,1.303950616,5,974
gc19_pc.cds::gencode::EGFR::ENSG00000146648.11,CDS,Pancan-no-skin-melanoma-lymph,EGFR,1.83E-05,3.75E-01,Fisher_observed,0.024097007,2.91E-02,61,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.64E-02,1.58956301,35,944
gc19_pc.cds::gencode::FUBP1::ENSG00000162613.12,CDS,meta_Glioma,FUBP1,1.84E-05,3.92E-01,Fisher_observed,0.024269171,2.93E-02,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.585298894,0.840455379,4,42
gc19_pc.cds::gencode::HIST1H2AG::ENSG00000196787.2,CDS,meta_Hematopoietic_system,HIST1H2AG,1.87E-05,0.392982129,Fisher_observed,0.024508467,0.029547591,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.225972007,0.733441491,8,166
gc19_pc.cds::gencode::IRF4::ENSG00000137265.10,CDS,Lymph-CLL,IRF4,1.90E-05,0.388686375,Fisher_observed,0.024939708,0.030057931,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.598668212,0.800501448,2,66
gc19_pc.cds::gencode::PLK1::ENSG00000166851.10,CDS,Stomach-AdenoCa,PLK1,1.94E-05,0.375079662,Fisher_observed,0.025425448,0.030680988,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.758300703,1.187638419,5,24
gc19_pc.cds::gencode::RPS6KA3::ENSG00000177189.8,CDS,Pancan-no-skin-melanoma-lymph,RPS6KA3,1.99E-05,0.379312694,Fisher_observed,0.025927901,0.031277338,27,27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.594928341,0.978255632,14,965
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10,CDS,Lung-SCC,KMT2D,2.00E-05,3.80E-01,Fisher_observed,0.026132002,3.15E-02,16,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.954188797,1.017873822,14,33
gc19_pc.cds::gencode::DAXX::ENSG00000204209.6,CDS,Pancan-no-skin-melanoma-lymph,DAXX,2.03E-05,3.75E-01,Fisher_observed,0.02635457,3.18E-02,22,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.820694222,0.951129796,6,973
gc19_pc.cds::gencode::DYNC1I1::ENSG00000158560.10,CDS,Panc-Endocrine,DYNC1I1,2.04E-05,3.87E-01,Fisher_observed,0.02635457,3.18E-02,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::CTNNB1::ENSG00000168036.12,CDS,Uterus-AdenoCa,CTNNB1,2.04E-05,3.82E-01,Fisher_observed,0.02635457,3.18E-02,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.471138334,0.750041378,5,39
gc19_pc.cds::gencode::HLA-A::ENSG00000206503.7,CDS,meta_Digestive_tract,HLA-A,2.06E-05,3.71E-01,Fisher_observed,0.026556541,3.21E-02,11,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043568779,0.390176045,4,276
gc19_pc.cds::gencode::ELF3::ENSG00000163435.11,CDS,Pancan-no-skin-melanoma-lymph,ELF3,2.06E-05,3.74E-01,Fisher_observed,0.026556541,3.21E-02,23,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.099705056,1.35244064,10,969
gc19_pc.cds::gencode::CASP8::ENSG00000064012.17,CDS,meta_Adenocarcinoma,CASP8,2.13E-05,3.70E-01,Fisher_observed,0.027457287,3.32E-02,20,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.583068324,0.93860976,11,758
gc19_pc.cds::gencode::STK11::ENSG00000118046.10,CDS,meta_Lung,STK11,2.14E-05,3.89E-01,Fisher_observed,0.027517093,0.033201611,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.563523716,0.819096185,4,80
gc19_pc.cds::gencode::GNAS::ENSG00000087460.19,CDS,Panc-AdenoCa,GNAS,2.14E-05,3.80E-01,Fisher_observed,0.027517093,3.32E-02,15,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.92020838,0.960109084,7,68
gc19_pc.cds::gencode::BAX::ENSG00000087088.15,CDS,Pancan-no-skin-melanoma-lymph,BAX,2.16E-05,3.74E-01,Fisher_observed,0.027635774,3.33E-02,15,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.038867694,0.688997829,10,969
gc19_pc.cds::gencode::RPS6KA3::ENSG00000177189.8,CDS,meta_Carcinoma,RPS6KA3,2.19E-05,3.73E-01,Fisher_observed,0.027970951,3.37E-02,23,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.882991581,0.988542117,12,887
gc19_pc.cds::gencode::BRD7::ENSG00000166164.11,CDS,meta_Carcinoma,BRD7,2.21E-05,3.69E-01,Fisher_observed,0.02821004,3.41E-02,18,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.045659738,0.790540688,13,886
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,Lung-SCC,PIK3CA,2.23E-05,3.79E-01,Fisher_observed,0.028446279,3.43E-02,8,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.052563384,0.57377549,7,40
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,Panc-AdenoCa,SETD2,2.35E-05,0.378809296,Fisher_observed,0.0298337,0.035995007,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.25499126,0.942960038,7,68
gc19_pc.cds::gencode::LDB1::ENSG00000198728.6,CDS,meta_CNS,LDB1,2.41E-05,3.94E-01,Fisher_observed,0.030673541,3.70E-02,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,46
gc19_pc.cds::gencode::BCOR::ENSG00000183337.12,CDS,meta_CNS,BCOR,2.49E-05,3.96E-01,Fisher_observed,0.031395355,3.80E-02,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.695652174,1.176068502,1,45
gc19_pc.cds::gencode::RPL5::ENSG00000122406.8,CDS,Pancan-no-skin-melanoma-lymph,RPL5,2.49E-05,0.373015648,Fisher_observed,0.031395355,0.037957267,18,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.582238158,1.330783793,9,970
gc19_pc.cds::gencode::ATM::ENSG00000149311.13,CDS,meta_Digestive_tract,ATM,2.58E-05,3.69E-01,Fisher_observed,0.032399093,3.93E-02,48,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.13530643,0.801085113,21,259
gc19_pc.cds::gencode::ACVR1B::ENSG00000135503.8,CDS,meta_Digestive_tract,ACVR1B,2.68E-05,3.69E-01,Fisher_observed,0.033583557,4.07E-02,14,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.000957937,0.556880378,8,272
gc19_pc.cds::gencode::SMAD2::ENSG00000175387.11,CDS,ColoRect-AdenoCa,SMAD2,2.77E-05,3.59E-01,Fisher_observed,0.03476453,4.21E-02,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.163525836,1.400006538,5,46
gc19_pc.cds::gencode::EPHA2::ENSG00000142627.9,CDS,meta_Adenocarcinoma,EPHA2,2.88E-05,3.68E-01,Fisher_observed,0.035953987,4.36E-02,33,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.083770071,0.784729227,18,751
gc19_pc.cds::gencode::NXF1::ENSG00000162231.9,CDS,meta_Lymphatic_system,NXF1,3.00E-05,0.389783759,Fisher_observed,0.037372208,0.045313802,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.906774463,1.05377555,5,169
gc19_pc.cds::gencode::RB1::ENSG00000139687.9,CDS,Ovary-AdenoCa,RB1,3.01E-05,3.84E-01,Fisher_observed,0.03753332,0.045494933,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.954678336,1.004518604,3,86
gc19_pc.cds::gencode::STK11::ENSG00000118046.10,CDS,meta_Carcinoma,STK11,3.12E-05,3.66E-01,Fisher_observed,0.038767619,4.70E-02,18,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.021522285,0.76756113,11,888
gc19_pc.cds::gencode::ZNF292::ENSG00000188994.8,CDS,Lymph-CLL,ZNF292,3.37E-05,3.81E-01,Fisher_observed,0.041779947,0.050759296,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.981253901,0.925404804,5,63
gc19_pc.cds::gencode::NCOR1::ENSG00000141027.16,CDS,meta_Breast,NCOR1,3.44E-05,3.81E-01,Fisher_observed,0.042506328,5.16E-02,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.00404064,0.57445456,4,87
gc19_pc.cds::gencode::ASXL2::ENSG00000143970.12,CDS,meta_Myeloid,ASXL2,3.50E-05,3.93E-01,Fisher_observed,0.043144394,5.25E-02,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::CREBBP::ENSG00000005339.8,CDS,Lung-SCC,CREBBP,3.53E-05,3.75E-01,Fisher_observed,0.043458432,5.28E-02,11,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.389678098,0.77978797,10,37
gc19_pc.cds::gencode::FUBP1::ENSG00000162613.12,CDS,meta_CNS,FUBP1,3.57E-05,3.91E-01,Fisher_observed,0.043784384,5.33E-02,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.585298894,0.840455379,4,42
gc19_pc.cds::gencode::PHF6::ENSG00000156531.12,CDS,meta_Hematopoietic_system,PHF6,3.56E-05,3.94E-01,Fisher_observed,0.043772518,5.33E-02,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.091569594,1.858450099,2,172
gc19_pc.cds::gencode::DYRK1A::ENSG00000157540.15,CDS,Liver-HCC,DYRK1A,3.71E-05,3.74E-01,Fisher_observed,0.045328017,5.52E-02,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.666567448,0.939600183,2,98
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13,CDS,Biliary-AdenoCa,ARID1A,3.72E-05,3.71E-01,Fisher_observed,0.045395699,5.53E-02,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.052287582,0.431732828,2,16
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5,CDS,ColoRect-AdenoCa,PTEN,3.87E-05,3.56E-01,Fisher_observed,0.047120611,5.74E-02,8,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.79405294,0.960316301,5,46
