donor_unique_id	submitter_donor_id	dcc_project_code	library_strategy	workflow	aliquot_id	icgc_sample_id	icgc_specimen_id	dcc_specimen_type	gnos_id	gnos_repo	exist_bai_file
MALY-DE::4120193	4120193	MALY-DE	RNA-Seq	tophat	68303bf3-e937-4e69-b8dc-b7d650c17a5f	SA321107	SP59448	Primary tumour - lymph node	f271f591-a4d8-40e7-a0cf-74ecb93e585a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4120193	4120193	MALY-DE	RNA-Seq	star	68303bf3-e937-4e69-b8dc-b7d650c17a5f	SA321107	SP59448	Primary tumour - lymph node	bc2331bb-f030-4f40-8757-bc629e607bdb	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4120403	4120403	MALY-DE	RNA-Seq	tophat	b85afc27-442d-490e-a133-369e2b70946a	SA542038	SP116633	Primary tumour - lymph node	9f3623ed-9c90-478f-bd07-bf6179251267	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4120403	4120403	MALY-DE	RNA-Seq	star	b85afc27-442d-490e-a133-369e2b70946a	SA542038	SP116633	Primary tumour - lymph node	c5ea2673-99d0-4436-b537-1009cc6a21a8	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4121361	4121361	MALY-DE	RNA-Seq	tophat	098fc279-be7a-4437-843c-5fc886e305c5	SA320940	SP59348	Primary tumour - lymph node	29fd1433-0122-49eb-bac5-774c76576a00	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4121361	4121361	MALY-DE	RNA-Seq	star	098fc279-be7a-4437-843c-5fc886e305c5	SA320940	SP59348	Primary tumour - lymph node	bee807fc-21fe-4e2d-a0e6-dfb40e183552	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4124188	4124188	MALY-DE	RNA-Seq	tophat	8d09a1a4-61e5-4607-a7a2-4c292fa6966e	SA557666	SP124969	Primary tumour - lymph node	4eb83dce-f07b-44f1-bb06-c6db14872111	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4124188	4124188	MALY-DE	RNA-Seq	star	8d09a1a4-61e5-4607-a7a2-4c292fa6966e	SA557666	SP124969	Primary tumour - lymph node	d3d465b4-cce9-426e-a969-98d9aaa6f937	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4124542	4124542	MALY-DE	RNA-Seq	tophat	b47aaad5-5e9d-4b53-a261-10327e631fa3	SA542156	SP116720	Primary tumour - lymph node	5f5710ca-bfbc-4e7b-845a-da5338bc16dc	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4124542	4124542	MALY-DE	RNA-Seq	star	b47aaad5-5e9d-4b53-a261-10327e631fa3	SA542156	SP116720	Primary tumour - lymph node	5fafc664-2563-4a8f-9f92-1da20cb0af23	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4125240	4125240	MALY-DE	RNA-Seq	tophat	069cb10b-4000-49aa-9a4f-e6c76becc20e	SA320832	SP59276	Primary tumour - lymph node	d45381ab-7781-45bf-b0c2-81e774378379	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4125240	4125240	MALY-DE	RNA-Seq	star	069cb10b-4000-49aa-9a4f-e6c76becc20e	SA320832	SP59276	Primary tumour - lymph node	e15fc995-d476-4e49-85bd-1a708fb193bb	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4127766	4127766	MALY-DE	RNA-Seq	tophat	4087fbd7-d98b-47b0-8f59-484cdcbba684	SA321033	SP59404	Primary tumour - lymph node	6c559112-d2bd-4635-95dd-75eb7f1ca3c0	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4127766	4127766	MALY-DE	RNA-Seq	star	4087fbd7-d98b-47b0-8f59-484cdcbba684	SA321033	SP59404	Primary tumour - lymph node	66768dbb-8a89-4394-897c-da26753e542a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4128477	4128477	MALY-DE	RNA-Seq	tophat	861c0c60-6a17-4327-a05d-724d14ffcef8	SA542076	SP116683	Primary tumour - lymph node	3dd88ce6-be07-4360-86d8-984ff30b271d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4128477	4128477	MALY-DE	RNA-Seq	star	861c0c60-6a17-4327-a05d-724d14ffcef8	SA542076	SP116683	Primary tumour - lymph node	6c236fa8-c85d-4448-9148-22cf8e0d54c4	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4128852	4128852	MALY-DE	RNA-Seq	tophat	fb95eda8-c954-4e54-88c2-1f95c7047c53	SA557690	SP124981	Primary tumour - lymph node	b057e220-6abb-4ad6-978a-1cdb01190674	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4128852	4128852	MALY-DE	RNA-Seq	star	fb95eda8-c954-4e54-88c2-1f95c7047c53	SA557690	SP124981	Primary tumour - lymph node	d8fdcd5b-8061-468f-b398-a653c680510d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4130003	4130003	MALY-DE	RNA-Seq	tophat	a59aeacb-f291-4933-baa0-0e26279e3a54	SA320910	SP59328	Primary tumour - lymph node	cc768af7-b0a6-45f1-92d4-b22df44d5d4f	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4130003	4130003	MALY-DE	RNA-Seq	star	a59aeacb-f291-4933-baa0-0e26279e3a54	SA320910	SP59328	Primary tumour - lymph node	931d0698-eceb-49b1-85c4-c63fca9563df	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4131095	4131095	MALY-DE	RNA-Seq	tophat	08d8bcee-9331-4c1b-ad8a-1ac2691b0e1b	SA542106	SP116686	Primary tumour - lymph node	406d0c3c-d9a3-4f97-9ea0-2be99969aa0d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4131095	4131095	MALY-DE	RNA-Seq	star	08d8bcee-9331-4c1b-ad8a-1ac2691b0e1b	SA542106	SP116686	Primary tumour - lymph node	c4f23277-9b28-438e-b434-859b61b52fb9	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4131257	4131257	MALY-DE	RNA-Seq	tophat	dbb41988-5836-4c9d-ac69-74aae8be3010	SA320886	SP59312	Primary tumour - lymph node	715d440a-b9ce-4f21-baea-95e23dc21b06	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4131257	4131257	MALY-DE	RNA-Seq	star	dbb41988-5836-4c9d-ac69-74aae8be3010	SA320886	SP59312	Primary tumour - lymph node	75e7f328-2e19-4aed-8cf0-4b022f4f5639	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4133263	4133263	MALY-DE	RNA-Seq	tophat	8f18a62f-3364-47b4-8fbd-87c9da0d530b	SA542041	SP116635	Primary tumour - lymph node	32e164dc-2b07-46f1-8137-17ba57f0d817	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4133263	4133263	MALY-DE	RNA-Seq	star	8f18a62f-3364-47b4-8fbd-87c9da0d530b	SA542041	SP116635	Primary tumour - lymph node	1e61e7a9-afa4-48bd-aabb-1aeea2738d5c	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4133511	4133511	MALY-DE	RNA-Seq	tophat	a85c9f19-51f0-4d2e-af2e-865e752d112a	SA320994	SP59384	Primary tumour - lymph node	46fc854a-df25-4cee-abda-99efa05425f2	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4133511	4133511	MALY-DE	RNA-Seq	star	a85c9f19-51f0-4d2e-af2e-865e752d112a	SA320994	SP59384	Primary tumour - lymph node	9f069d61-0495-4656-94bb-bb5fa5c436f0	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4134005	4134005	MALY-DE	RNA-Seq	tophat	17cd32db-6e48-48af-a259-5ee7393fee92	SA320946	SP59352	Primary tumour - lymph node	c022137a-b22f-47c8-a911-b63e34d338e7	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4134005	4134005	MALY-DE	RNA-Seq	star	17cd32db-6e48-48af-a259-5ee7393fee92	SA320946	SP59352	Primary tumour - lymph node	0871cbc9-eeaa-42c5-95c1-819f6f22c700	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4134434	4134434	MALY-DE	RNA-Seq	tophat	7ca90f23-ba50-40da-84ce-aa6f145d3466	SA542022	SP116610	Primary tumour - lymph node	f755ff90-4462-41aa-a5b8-0b6535bfed6b	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4134434	4134434	MALY-DE	RNA-Seq	star	7ca90f23-ba50-40da-84ce-aa6f145d3466	SA542022	SP116610	Primary tumour - lymph node	b4c3819e-317e-4688-a579-87c1aa99805a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4135099	4135099	MALY-DE	RNA-Seq	tophat	bef39107-9255-44d5-9bfe-c8318bb69e3d	SA320970	SP59368	Primary tumour - lymph node	f2794332-3309-40c0-b97d-b0f7c6b0c4bb	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4135099	4135099	MALY-DE	RNA-Seq	star	bef39107-9255-44d5-9bfe-c8318bb69e3d	SA320970	SP59368	Primary tumour - lymph node	df5c4052-d3ad-49e4-b021-2c71d3d7e13e	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4135350	4135350	MALY-DE	RNA-Seq	tophat	a9f8fa16-adff-4922-a965-186f84f6f136	SA320850	SP59288	Primary tumour - lymph node	91221b7c-e6d0-4e05-b2e5-626fc7816a5b	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4135350	4135350	MALY-DE	RNA-Seq	star	a9f8fa16-adff-4922-a965-186f84f6f136	SA320850	SP59288	Primary tumour - lymph node	3015bf6d-6fe0-4e18-97c8-0f4084f23268	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4136702	4136702	MALY-DE	RNA-Seq	tophat	8d1ffe34-acf5-4b6d-965f-0ea571b7cd5f	SA542028	SP116614	Primary tumour - lymph node	d8060c28-c580-4018-8c79-a41a3b179d8c	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4136702	4136702	MALY-DE	RNA-Seq	star	8d1ffe34-acf5-4b6d-965f-0ea571b7cd5f	SA542028	SP116614	Primary tumour - lymph node	1ade4198-9f8e-4706-b0a3-ffe8a138e565	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4138527	4138527	MALY-DE	RNA-Seq	tophat	d3c197e1-aaae-44a2-a7a9-10bc4fef6352	SA557669	SP124971	Primary tumour - lymph node	ed1069a2-cfc4-447d-91f5-d34504e06b76	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4138527	4138527	MALY-DE	RNA-Seq	star	d3c197e1-aaae-44a2-a7a9-10bc4fef6352	SA557669	SP124971	Primary tumour - lymph node	cd8b522c-fa92-4917-8b25-f60b59ed83ab	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4138885	4138885	MALY-DE	RNA-Seq	tophat	673e42ea-9cb3-4de4-a15c-10137da0aa41	SA542121	SP116672	Primary tumour - lymph node	740c3c6d-2c73-428a-bdf8-9c2c64a316e2	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4138885	4138885	MALY-DE	RNA-Seq	star	673e42ea-9cb3-4de4-a15c-10137da0aa41	SA542121	SP116672	Primary tumour - lymph node	741a54d6-25ce-447f-b313-799ac35fc63a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4139696	4139696	MALY-DE	RNA-Seq	tophat	6f40b26e-12d6-4728-bd96-4477e27fa94e	SA321104	SP59444	Primary tumour - lymph node	72d7d562-8993-4788-951c-c39a75002e04	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4139696	4139696	MALY-DE	RNA-Seq	star	6f40b26e-12d6-4728-bd96-4477e27fa94e	SA321104	SP59444	Primary tumour - lymph node	e31f6e45-38b9-4595-ba32-97d07d1ef93d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4142267	4142267	MALY-DE	RNA-Seq	tophat	11436915-2621-4cb8-a5b8-80f221046be9	SA321006	SP59392	Primary tumour - blood derived (bone marrow)	65e33a3a-28e4-4297-a1ed-cbac8b5fd3cd	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4142267	4142267	MALY-DE	RNA-Seq	star	11436915-2621-4cb8-a5b8-80f221046be9	SA321006	SP59392	Primary tumour - blood derived (bone marrow)	fbe635f0-0019-4bf6-a49b-80088c8fb07a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4142605	4142605	MALY-DE	RNA-Seq	tophat	6b3bb1d6-f04f-4bba-ad55-1f122843170c	SA542031	SP116642	Primary tumour - lymph node	0c8b4a2f-570b-480c-bf1e-bf4a222964f2	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4142605	4142605	MALY-DE	RNA-Seq	star	6b3bb1d6-f04f-4bba-ad55-1f122843170c	SA542031	SP116642	Primary tumour - lymph node	a84bfef9-f4b4-4f38-887d-423222587c5d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4144633	4144633	MALY-DE	RNA-Seq	tophat	a334685a-1a9e-4f2a-bdff-abe20f6fdaa7	SA542109	SP116688	Primary tumour - lymph node	d0744b4a-6634-48f3-9996-6864e589efe2	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4144633	4144633	MALY-DE	RNA-Seq	star	a334685a-1a9e-4f2a-bdff-abe20f6fdaa7	SA542109	SP116688	Primary tumour - lymph node	acb87704-0677-4094-bd7d-71a2efae61e1	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4144951	4144951	MALY-DE	RNA-Seq	tophat	cdd6dd9d-e4ac-4414-bc3e-609e8d0466de	SA542115	SP116694	Primary tumour - lymph node	269ece5e-3ec0-491c-9ace-cc3fe4576fab	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4144951	4144951	MALY-DE	RNA-Seq	star	cdd6dd9d-e4ac-4414-bc3e-609e8d0466de	SA542115	SP116694	Primary tumour - lymph node	1cef0671-a9d9-4936-a565-808da49da26d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4145056	4145056	MALY-DE	RNA-Seq	tophat	b7c64cc0-2365-475b-938a-80f76b5707ad	SA542102	SP116654	Primary tumour - lymph node	1e109770-3d6f-4852-a514-c050c3c166a5	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4145056	4145056	MALY-DE	RNA-Seq	star	b7c64cc0-2365-475b-938a-80f76b5707ad	SA542102	SP116654	Primary tumour - lymph node	eaf94893-8eea-43cf-b5e8-57665b76d080	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4145177	4145177	MALY-DE	RNA-Seq	tophat	0832a83c-30d8-4a09-b676-74d546a8380a	SA542056	SP116620	Primary tumour - lymph node	8c8f23fc-06fa-4994-83dd-6129a0db739d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4145177	4145177	MALY-DE	RNA-Seq	star	0832a83c-30d8-4a09-b676-74d546a8380a	SA542056	SP116620	Primary tumour - lymph node	dc9c2a75-0fcb-40b5-aa8f-a31f8932d9ba	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4145528	4145528	MALY-DE	RNA-Seq	tophat	1bfffce2-551a-4d94-b774-de4cf7e15af5	SA542118	SP116697	Primary tumour - lymph node	485b21cc-cc61-48e2-9caa-320e437b6515	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4145528	4145528	MALY-DE	RNA-Seq	star	1bfffce2-551a-4d94-b774-de4cf7e15af5	SA542118	SP116697	Primary tumour - lymph node	9d21f06c-c995-42bf-b5d8-3ab89869b290	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4146289	4146289	MALY-DE	RNA-Seq	tophat	b402a10c-196b-46d1-a05f-a7f211cd603d	SA320916	SP59332	Primary tumour - lymph node	38c41481-36ef-4ea1-9658-512b24139ecf	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4146289	4146289	MALY-DE	RNA-Seq	star	b402a10c-196b-46d1-a05f-a7f211cd603d	SA320916	SP59332	Primary tumour - lymph node	0077ccda-046d-43da-bccc-203cc2d6672a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4147081	4147081	MALY-DE	RNA-Seq	tophat	4bd8334d-58db-4ca1-8b22-f961d0843d44	SA542124	SP116674	Primary tumour - lymph node	efa759ba-1db7-4506-ae02-3ffa1d454126	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4147081	4147081	MALY-DE	RNA-Seq	star	4bd8334d-58db-4ca1-8b22-f961d0843d44	SA542124	SP116674	Primary tumour - lymph node	9f77e779-5b71-4620-a2e6-a14cea7eb00a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4147968	4147968	MALY-DE	RNA-Seq	tophat	1db56297-29c6-41ac-8f01-27ef2f09e12e	SA542135	SP116701	Primary tumour - lymph node	82af4e9a-93e8-48c1-9982-9d3e73c88cda	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4147968	4147968	MALY-DE	RNA-Seq	star	1db56297-29c6-41ac-8f01-27ef2f09e12e	SA542135	SP116701	Primary tumour - lymph node	97cdcd84-88e3-4c23-9d00-b440b7160ea1	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4149246	4149246	MALY-DE	RNA-Seq	tophat	db25f81c-7bb8-4b74-b305-5e7b432197cb	SA542059	SP116622	Primary tumour - lymph node	ed62b0db-f430-4fd8-9315-2db31a05a771	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4149246	4149246	MALY-DE	RNA-Seq	star	db25f81c-7bb8-4b74-b305-5e7b432197cb	SA542059	SP116622	Primary tumour - lymph node	ece379a0-3544-4d17-adc2-039705339427	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4150895	4150895	MALY-DE	RNA-Seq	tophat	0564eb46-23d2-4502-86b6-ff6a22b76bea	SA542070	SP116648	Primary tumour - lymph node	04ad9d66-8fdc-4358-a32c-9b955f3735b6	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4150895	4150895	MALY-DE	RNA-Seq	star	0564eb46-23d2-4502-86b6-ff6a22b76bea	SA542070	SP116648	Primary tumour - lymph node	184cd47f-33df-470d-b098-cdc992fd9b74	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4157186	4157186	MALY-DE	RNA-Seq	tophat	d64a2073-6e4a-4893-8c3a-c3b6e2661e36	SA542016	SP116624	Primary tumour - lymph node	73fdf551-bb7f-451b-b65c-6d0097be885d	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4157186	4157186	MALY-DE	RNA-Seq	star	d64a2073-6e4a-4893-8c3a-c3b6e2661e36	SA542016	SP116624	Primary tumour - lymph node	a90dd8b6-7a8a-475f-9c84-335a1406b17e	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4158726	4158726	MALY-DE	RNA-Seq	tophat	9d8cc3d9-ea19-4d84-821e-fa46ec4cbe5f	SA320928	SP59340	Primary tumour - lymph node	21d493c7-57bf-4f82-bc8c-26eb71194d1a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4158726	4158726	MALY-DE	RNA-Seq	star	9d8cc3d9-ea19-4d84-821e-fa46ec4cbe5f	SA320928	SP59340	Primary tumour - lymph node	e959dd9a-0799-487b-918d-f37f5d4e5ab7	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4159170	4159170	MALY-DE	RNA-Seq	tophat	9e6f4e7f-23ba-4157-8334-1bee76294c19	SA320856	SP59292	Primary tumour - lymph node	a307b605-90ec-4ca6-bf55-f8aa9ce2feaf	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4159170	4159170	MALY-DE	RNA-Seq	star	9e6f4e7f-23ba-4157-8334-1bee76294c19	SA320856	SP59292	Primary tumour - lymph node	0fededde-d075-4527-9ed4-a3c64868a3e3	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4159421	4159421	MALY-DE	RNA-Seq	tophat	a67bcc2c-3909-4f69-a8d8-a80379fe0c28	SA542065	SP116606	Primary tumour - lymph node	f4a69291-e553-400f-b26f-44568060caaa	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4159421	4159421	MALY-DE	RNA-Seq	star	a67bcc2c-3909-4f69-a8d8-a80379fe0c28	SA542065	SP116606	Primary tumour - lymph node	e47718c7-fc6e-4040-8b7b-ce455b255850	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4160100	4160100	MALY-DE	RNA-Seq	tophat	6664cd57-c4c9-4374-8d4e-b13c0f7d2fd9	SA542025	SP116612	Primary tumour - lymph node	94d1d4d4-b927-40cd-b25c-4cccd4d9893e	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4160100	4160100	MALY-DE	RNA-Seq	star	6664cd57-c4c9-4374-8d4e-b13c0f7d2fd9	SA542025	SP116612	Primary tumour - lymph node	2653f668-f88e-4cf9-9f36-fe6ade6274da	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4160468	4160468	MALY-DE	RNA-Seq	tophat	203df70a-facb-4d7d-8326-b213123ca24b	SA321060	SP59416	Primary tumour - lymph node	d5c3e42d-903d-4d67-8771-3c5f84a5b3a1	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4160468	4160468	MALY-DE	RNA-Seq	star	203df70a-facb-4d7d-8326-b213123ca24b	SA321060	SP59416	Primary tumour - lymph node	46ca718c-434b-459d-8ab8-f121d0b13d60	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4161781	4161781	MALY-DE	RNA-Seq	tophat	ec70e564-6b44-46c4-aa2f-287fc57fa291	SA542127	SP116676	Primary tumour - lymph node	69dc3c07-ebc1-4027-b72f-25caad54a2d6	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4161781	4161781	MALY-DE	RNA-Seq	star	ec70e564-6b44-46c4-aa2f-287fc57fa291	SA542127	SP116676	Primary tumour - lymph node	0608e56a-4acc-4224-a7a4-70d340098312	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4163639	4163639	MALY-DE	RNA-Seq	tophat	e8724ca6-74ea-4bb6-b809-8906f7658745	SA320874	SP59304	Primary tumour - lymph node	439b8dfb-1a14-4443-9a76-9a827c4ff280	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4163639	4163639	MALY-DE	RNA-Seq	star	e8724ca6-74ea-4bb6-b809-8906f7658745	SA320874	SP59304	Primary tumour - lymph node	e2013100-c143-4939-8182-308b9390b32f	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4165379	4165379	MALY-DE	RNA-Seq	tophat	feb1dc41-7013-4d2a-8b69-45830c456f7d	SA542073	SP116679	Primary tumour - lymph node	4c45bbc7-9d4b-4cb4-a86c-111f595ec86a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4165379	4165379	MALY-DE	RNA-Seq	star	feb1dc41-7013-4d2a-8b69-45830c456f7d	SA542073	SP116679	Primary tumour - lymph node	57681174-0947-494e-bf42-bcfe52a03a7f	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4166151	4166151	MALY-DE	RNA-Seq	tophat	6ccbd207-b55f-48a8-a571-9f530b8b6307	SA542080	SP116659	Primary tumour - lymph node	1b49a5d7-379e-475c-8534-8372ea606c60	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4166151	4166151	MALY-DE	RNA-Seq	star	6ccbd207-b55f-48a8-a571-9f530b8b6307	SA542080	SP116659	Primary tumour - lymph node	72a4e1e7-4ab1-4920-b001-c7b117b72e1a	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4166503	4166503	MALY-DE	RNA-Seq	tophat	15576aa7-83e0-4bc7-9103-8b3eb78fe315	SA542044	SP116638	Primary tumour - lymph node	cd15499d-6bcf-4322-aacb-a14d553f4043	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4166503	4166503	MALY-DE	RNA-Seq	star	15576aa7-83e0-4bc7-9103-8b3eb78fe315	SA542044	SP116638	Primary tumour - lymph node	abcd0298-e798-498a-818f-17cf8ec1d7b0	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4170686	4170686	MALY-DE	RNA-Seq	tophat	fe39a1a6-f141-4501-849b-19929c7c25de	SA321008	SP59420	Primary tumour - lymph node	532e3d8f-e166-4f49-94a9-fb9f5eb911a2	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
MALY-DE::4170686	4170686	MALY-DE	RNA-Seq	star	fe39a1a6-f141-4501-849b-19929c7c25de	SA321008	SP59420	Primary tumour - lymph node	ce5bffc5-a104-4f00-8957-957ca9b7f9e0	https://gtrepo-ebi.annailabs.com/|https://gtrepo-bsc.annailabs.com/	True
